2025-04-25 02:49:31,752 - INFO - Logs will be saved to /Users/dorderistic/Code/BlockBlast-Game-AI-Agent/agent_comparison/results/simulation.log
2025-04-25 02:49:32,331 - INFO - Starting runs for Random
2025-04-25 02:49:32,415 - INFO - Random - Episode 39/300 | score=90 | reward=18.5 | steps=23 | valid_moves=23 | invalid_attempts=0
2025-04-25 02:49:32,416 - INFO - Random - Episode 40/300 | score=10 | reward=3.5 | steps=11 | valid_moves=11 | invalid_attempts=0
2025-04-25 02:49:32,419 - INFO - Random - Episode 41/300 | score=200 | reward=31.5 | steps=32 | valid_moves=32 | invalid_attempts=0
2025-04-25 02:49:32,421 - INFO - Random - Episode 42/300 | score=110 | reward=16.5 | steps=19 | valid_moves=19 | invalid_attempts=0
2025-04-25 02:49:32,423 - INFO - Random - Episode 43/300 | score=140 | reward=23.5 | steps=26 | valid_moves=26 | invalid_attempts=0
2025-04-25 02:49:32,426 - INFO - Random - Episode 44/300 | score=190 | reward=31.5 | steps=31 | valid_moves=31 | invalid_attempts=0
2025-04-25 02:49:32,430 - INFO - Random - Episode 45/300 | score=370 | reward=47.0 | steps=38 | valid_moves=38 | invalid_attempts=0
2025-04-25 02:49:32,431 - INFO - Random - Episode 46/300 | score=10 | reward=2.0 | steps=11 | valid_moves=11 | invalid_attempts=0
2025-04-25 02:49:32,433 - INFO - Random - Episode 47/300 | score=0 | reward=2.0 | steps=11 | valid_moves=11 | invalid_attempts=0
2025-04-25 02:49:32,434 - INFO - Random - Episode 48/300 | score=0 | reward=0.5 | steps=8 | valid_moves=8 | invalid_attempts=0
2025-04-25 02:49:32,438 - INFO - Random - Episode 49/300 | score=640 | reward=73.0 | steps=49 | valid_moves=49 | invalid_attempts=0
2025-04-25 02:49:32,439 - INFO - Random - Episode 50/300 | score=10 | reward=3.5 | steps=11 | valid_moves=11 | invalid_attempts=0
2025-04-25 02:49:32,440 - INFO - Random - Episode 51/300 | score=10 | reward=3.5 | steps=11 | valid_moves=11 | invalid_attempts=0
2025-04-25 02:49:32,441 - INFO - Random - Episode 52/300 | score=30 | reward=5.5 | steps=11 | valid_moves=11 | invalid_attempts=0
2025-04-25 02:49:32,442 - INFO - Random - Episode 53/300 | score=0 | reward=2.0 | steps=11 | valid_moves=11 | invalid_attempts=0
2025-04-25 02:49:32,444 - INFO - Random - Episode 54/300 | score=60 | reward=11.0 | steps=17 | valid_moves=17 | invalid_attempts=0
2025-04-25 02:49:32,445 - INFO - Random - Episode 55/300 | score=0 | reward=-1.0 | steps=5 | valid_moves=5 | invalid_attempts=0
2025-04-25 02:49:32,446 - INFO - Random - Episode 56/300 | score=10 | reward=3.5 | steps=11 | valid_moves=11 | invalid_attempts=0
2025-04-25 02:49:32,447 - INFO - Random - Episode 57/300 | score=60 | reward=11.0 | steps=17 | valid_moves=17 | invalid_attempts=0
2025-04-25 02:49:32,448 - INFO - Random - Episode 58/300 | score=0 | reward=2.0 | steps=11 | valid_moves=11 | invalid_attempts=0
2025-04-25 02:49:32,450 - INFO - Random - Episode 59/300 | score=30 | reward=7.0 | steps=14 | valid_moves=14 | invalid_attempts=0
2025-04-25 02:49:32,452 - INFO - Random - Episode 60/300 | score=20 | reward=6.5 | steps=14 | valid_moves=14 | invalid_attempts=0
2025-04-25 02:49:32,454 - INFO - Random - Episode 61/300 | score=40 | reward=12.5 | steps=20 | valid_moves=20 | invalid_attempts=0
2025-04-25 02:49:32,456 - INFO - Random - Episode 62/300 | score=110 | reward=18.0 | steps=20 | valid_moves=20 | invalid_attempts=0
2025-04-25 02:49:32,457 - INFO - Random - Episode 63/300 | score=60 | reward=9.5 | steps=14 | valid_moves=14 | invalid_attempts=0
2025-04-25 02:49:32,459 - INFO - Random - Episode 64/300 | score=100 | reward=13.5 | steps=17 | valid_moves=17 | invalid_attempts=0
2025-04-25 02:49:32,460 - INFO - Random - Episode 65/300 | score=100 | reward=14.0 | steps=17 | valid_moves=17 | invalid_attempts=0
2025-04-25 02:49:32,464 - INFO - Random - Episode 66/300 | score=250 | reward=35.0 | steps=32 | valid_moves=32 | invalid_attempts=0
2025-04-25 02:49:32,468 - INFO - Random - Episode 67/300 | score=250 | reward=35.0 | steps=32 | valid_moves=32 | invalid_attempts=0
2025-04-25 02:49:32,470 - INFO - Random - Episode 68/300 | score=70 | reward=12.5 | steps=17 | valid_moves=17 | invalid_attempts=0
2025-04-25 02:49:32,472 - INFO - Random - Episode 69/300 | score=90 | reward=17.5 | steps=23 | valid_moves=23 | invalid_attempts=0
2025-04-25 02:49:32,473 - INFO - Random - Episode 70/300 | score=30 | reward=4.5 | steps=13 | valid_moves=13 | invalid_attempts=0
2025-04-25 02:49:32,475 - INFO - Random - Episode 71/300 | score=150 | reward=17.5 | steps=17 | valid_moves=17 | invalid_attempts=0
2025-04-25 02:49:32,478 - INFO - Random - Episode 72/300 | score=110 | reward=21.5 | steps=25 | valid_moves=25 | invalid_attempts=0
2025-04-25 02:49:32,480 - INFO - Random - Episode 73/300 | score=110 | reward=20.5 | steps=23 | valid_moves=23 | invalid_attempts=0
2025-04-25 02:49:32,481 - INFO - Random - Episode 74/300 | score=10 | reward=5.0 | steps=14 | valid_moves=14 | invalid_attempts=0
2025-04-25 02:49:32,483 - INFO - Random - Episode 75/300 | score=20 | reward=6.5 | steps=14 | valid_moves=14 | invalid_attempts=0
2025-04-25 02:49:32,485 - INFO - Random - Episode 76/300 | score=0 | reward=2.0 | steps=11 | valid_moves=11 | invalid_attempts=0
2025-04-25 02:49:32,487 - INFO - Random - Episode 77/300 | score=90 | reward=15.5 | steps=19 | valid_moves=19 | invalid_attempts=0
2025-04-25 02:49:32,489 - INFO - Random - Episode 78/300 | score=200 | reward=22.5 | steps=20 | valid_moves=20 | invalid_attempts=0
2025-04-25 02:49:32,490 - INFO - Random - Episode 79/300 | score=90 | reward=14.0 | steps=20 | valid_moves=20 | invalid_attempts=0
2025-04-25 02:49:32,492 - INFO - Random - Episode 80/300 | score=10 | reward=3.5 | steps=14 | valid_moves=14 | invalid_attempts=0
2025-04-25 02:49:32,493 - INFO - Random - Episode 81/300 | score=0 | reward=2.0 | steps=11 | valid_moves=11 | invalid_attempts=0
2025-04-25 02:49:32,494 - INFO - Random - Episode 82/300 | score=10 | reward=3.5 | steps=11 | valid_moves=11 | invalid_attempts=0
2025-04-25 02:49:32,495 - INFO - Random - Episode 83/300 | score=10 | reward=2.0 | steps=8 | valid_moves=8 | invalid_attempts=0
2025-04-25 02:49:32,496 - INFO - Random - Episode 84/300 | score=0 | reward=2.0 | steps=11 | valid_moves=11 | invalid_attempts=0
2025-04-25 02:49:32,497 - INFO - Random - Episode 85/300 | score=40 | reward=8.0 | steps=17 | valid_moves=17 | invalid_attempts=0
2025-04-25 02:49:32,498 - INFO - Random - Episode 86/300 | score=20 | reward=6.5 | steps=14 | valid_moves=14 | invalid_attempts=0
2025-04-25 02:49:32,501 - INFO - Random - Episode 87/300 | score=50 | reward=10.5 | steps=17 | valid_moves=17 | invalid_attempts=0
2025-04-25 02:49:32,503 - INFO - Random - Episode 88/300 | score=20 | reward=8.0 | steps=17 | valid_moves=17 | invalid_attempts=0
2025-04-25 02:49:32,504 - INFO - Random - Episode 89/300 | score=30 | reward=8.5 | steps=17 | valid_moves=17 | invalid_attempts=0
2025-04-25 02:49:32,505 - INFO - Random - Episode 90/300 | score=0 | reward=0.5 | steps=8 | valid_moves=8 | invalid_attempts=0
2025-04-25 02:49:32,506 - INFO - Random - Episode 91/300 | score=10 | reward=0.5 | steps=8 | valid_moves=8 | invalid_attempts=0
2025-04-25 02:49:32,507 - INFO - Random - Episode 92/300 | score=20 | reward=6.5 | steps=14 | valid_moves=14 | invalid_attempts=0
2025-04-25 02:49:32,509 - INFO - Random - Episode 93/300 | score=10 | reward=5.0 | steps=14 | valid_moves=14 | invalid_attempts=0
2025-04-25 02:49:32,510 - INFO - Random - Episode 94/300 | score=10 | reward=5.0 | steps=14 | valid_moves=14 | invalid_attempts=0
2025-04-25 02:49:32,513 - INFO - Random - Episode 95/300 | score=250 | reward=31.0 | steps=28 | valid_moves=28 | invalid_attempts=0
2025-04-25 02:49:32,514 - INFO - Random - Episode 96/300 | score=0 | reward=0.5 | steps=8 | valid_moves=8 | invalid_attempts=0
2025-04-25 02:49:32,515 - INFO - Random - Episode 97/300 | score=0 | reward=2.0 | steps=11 | valid_moves=11 | invalid_attempts=0
2025-04-25 02:49:32,518 - INFO - Random - Episode 98/300 | score=200 | reward=28.5 | steps=26 | valid_moves=26 | invalid_attempts=0
2025-04-25 02:49:32,519 - INFO - Random - Episode 99/300 | score=10 | reward=2.0 | steps=8 | valid_moves=8 | invalid_attempts=0
2025-04-25 02:49:32,520 - INFO - Random - Episode 100/300 | score=20 | reward=6.5 | steps=14 | valid_moves=14 | invalid_attempts=0
2025-04-25 02:49:32,521 - INFO - Random - Episode 101/300 | score=0 | reward=2.0 | steps=11 | valid_moves=11 | invalid_attempts=0
2025-04-25 02:49:32,522 - INFO - Random - Episode 102/300 | score=30 | reward=5.0 | steps=14 | valid_moves=14 | invalid_attempts=0
